DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4,17-01-2019,2203,36,2235,WN,Southwest Airlines Co.,297,N903WN,153,180,138,121,148,PHL,Philadelphia International Airport,FLL,Fort Lauderdale-Hollywood International Airport,992,4,11,0,N,0,7,0,0,0,114
4,17-01-2019,1055,1400,1335,WN,Southwest Airlines Co.,32,N520SW,245,240,224,25,20,PHL,Philadelphia International Airport,HOU,William P. Hobby Airport,1335,3,18,0,N,0,19,0,5,0,1
4,17-01-2019,1723,2105,1900,WN,Southwest Airlines Co.,54,N629SW,282,240,232,125,83,PHL,Philadelphia International Airport,HOU,William P. Hobby Airport,1335,3,47,0,N,0,6,0,42,0,77
4,17-01-2019,935,1157,1025,WN,Southwest Airlines Co.,1771,N528SW,142,150,124,92,100,PHL,Philadelphia International Airport,JAX,Jacksonville International Airport,742,5,13,0,N,0,84,0,0,0,8
4,17-01-2019,2110,12,2115,WN,Southwest Airlines Co.,2807,N331SW,182,140,127,177,135,PHL,Philadelphia International Airport,JAX,Jacksonville International Airport,742,7,48,0,N,0,3,0,42,0,132
4,17-01-2019,2004,2232,2050,WN,Southwest Airlines Co.,637,N325SW,148,160,131,102,114,PHL,Philadelphia International Airport,MCO,Orlando International Airport,861,6,11,0,N,0,20,0,0,0,82
4,17-01-2019,2329,152,2320,WN,Southwest Airlines Co.,644,N497WN,143,165,128,152,174,PHL,Philadelphia International Airport,MCO,Orlando International Airport,861,4,11,0,N,0,10,0,0,0,142
4,17-01-2019,1349,1621,1605,WN,Southwest Airlines Co.,1045,N658SW,152,160,136,16,24,PHL,Philadelphia International Airport,MCO,Orlando International Airport,861,6,10,0,N,0,16,0,0,0,0
4,17-01-2019,1859,2116,1950,WN,Southwest Airlines Co.,1186,N733SA,197,145,116,86,34,PHL,Philadelphia International Airport,MDW,Chicago Midway International Airport,668,8,73,0,N,0,34,0,52,0,0
4,17-01-2019,1420,1555,1525,WN,Southwest Airlines Co.,1593,N519SW,155,135,127,30,10,PHL,Philadelphia International Airport,MDW,Chicago Midway International Airport,668,13,15,0,N,0,6,0,20,0,4
4,17-01-2019,2334,47,2235,WN,Southwest Airlines Co.,2115,N505SW,133,145,117,132,144,PHL,Philadelphia International Airport,MDW,Chicago Midway International Airport,668,4,12,0,N,0,0,0,0,0,132
4,17-01-2019,1727,1944,1845,WN,Southwest Airlines Co.,3669,N459WN,197,145,127,59,7,PHL,Philadelphia International Airport,MDW,Chicago Midway International Airport,668,9,61,0,N,0,3,0,52,0,4
4,17-01-2019,2319,38,2135,WN,Southwest Airlines Co.,177,N798SW,79,75,49,183,179,PHL,Philadelphia International Airport,MHT,Manchester-Boston Regional Airport,290,16,14,0,N,0,2,0,4,0,177
4,17-01-2019,2022,2119,1855,WN,Southwest Airlines Co.,2028,N505SW,57,85,43,144,172,PHL,Philadelphia International Airport,MHT,Manchester-Boston Regional Airport,290,5,9,0,N,0,6,0,0,0,138
4,17-01-2019,1313,1416,1340,WN,Southwest Airlines Co.,3075,N629SW,63,70,48,36,43,PHL,Philadelphia International Airport,MHT,Manchester-Boston Regional Airport,290,3,12,0,N,0,36,0,0,0,0
4,17-01-2019,1609,1917,1845,WN,Southwest Airlines Co.,3048,N409WN,188,175,140,32,19,PHL,Philadelphia International Airport,PBI,Palm Beach International Airport,951,4,44,0,N,0,16,0,13,0,3
4,17-01-2019,1806,2157,1955,WN,Southwest Airlines Co.,1280,N411WN,351,335,291,122,106,PHL,Philadelphia International Airport,PHX,Phoenix Sky Harbor International Airport,2075,5,55,0,N,0,5,0,16,0,101
4,17-01-2019,1814,2034,1800,WN,Southwest Airlines Co.,90,N798SW,140,75,54,154,89,PHL,Philadelphia International Airport,PIT,Pittsburgh International Airport,267,8,78,0,N,0,19,0,65,0,70
4,17-01-2019,2214,2343,2110,WN,Southwest Airlines Co.,349,N496WN,89,75,60,153,139,PHL,Philadelphia International Airport,PIT,Pittsburgh International Airport,267,7,22,0,N,0,0,0,14,0,139
4,17-01-2019,1427,1547,1525,WN,Southwest Airlines Co.,1375,N505SW,80,70,60,22,12,PHL,Philadelphia International Airport,PIT,Pittsburgh International Airport,267,7,13,0,N,0,12,0,10,0,0
4,17-01-2019,2058,2216,2000,WN,Southwest Airlines Co.,2133,N522SW,78,85,59,136,143,PHL,Philadelphia International Airport,PIT,Pittsburgh International Airport,267,7,12,0,N,0,4,0,0,0,132
4,17-01-2019,2321,30,2100,WN,Southwest Airlines Co.,31,N513SW,69,65,48,210,206,PHL,Philadelphia International Airport,PVD,Theodore Francis Green State Airport,238,7,14,0,N,0,15,0,4,0,191
4,17-01-2019,2217,2347,2215,WN,Southwest Airlines Co.,113,N490WN,90,95,65,92,97,PHL,Philadelphia International Airport,RDU,Raleigh-Durham International Airport,336,2,23,0,N,0,0,0,0,0,92
4,17-01-2019,1829,2037,1905,WN,Southwest Airlines Co.,1417,N610WN,128,100,68,92,64,PHL,Philadelphia International Airport,RDU,Raleigh-Durham International Airport,336,3,57,0,N,0,13,0,28,0,51
4,17-01-2019,1446,1746,1650,WN,Southwest Airlines Co.,784,N283WN,180,185,165,56,61,PHL,Philadelphia International Airport,RSW,Southwest Florida International Airport,992,2,13,0,N,0,56,0,0,0,0
4,17-01-2019,2118,6,2225,WN,Southwest Airlines Co.,811,N336SW,168,175,151,101,108,PHL,Philadelphia International Airport,TPA,Tampa International Airport,920,4,13,0,N,0,4,0,0,0,97
4,17-01-2019,1531,1840,1810,WN,Southwest Airlines Co.,1287,N638SW,189,170,153,30,11,PHL,Philadelphia International Airport,TPA,Tampa International Airport,920,3,33,0,N,0,0,0,19,11,0
4,17-01-2019,2230,2332,2300,WN,Southwest Airlines Co.,1464,N432WN,62,60,50,32,30,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,4,8,0,N,0,0,0,2,0,30
4,17-01-2019,2129,2233,2145,WN,Southwest Airlines Co.,1624,N456WN,64,65,50,48,49,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,4,10,0,N,0,48,0,0,0,0
4,17-01-2019,1900,2002,1925,WN,Southwest Airlines Co.,2271,N783SW,62,65,50,37,40,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,5,7,0,N,0,37,0,0,0,0
4,17-01-2019,2130,2148,2005,WN,Southwest Airlines Co.,1156,N221WN,78,85,68,103,110,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,2,8,0,N,0,93,0,0,0,10
4,17-01-2019,2132,2155,2135,WN,Southwest Airlines Co.,3930,N700GS,83,80,65,20,17,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,2,16,0,N,0,7,0,3,0,10
4,17-01-2019,947,1618,1600,WN,Southwest Airlines Co.,519,N203WN,271,260,259,18,7,PHX,Phoenix Sky Harbor International Airport,BWI,Baltimore-Washington International Airport,1999,4,8,0,N,0,0,0,11,0,7
4,17-01-2019,1657,1843,1815,WN,Southwest Airlines Co.,174,N312SW,106,100,94,28,22,PHX,Phoenix Sky Harbor International Airport,DEN,Denver International Airport,602,5,7,0,N,0,0,0,6,0,22
4,17-01-2019,2029,2212,2055,WN,Southwest Airlines Co.,1320,N310SW,103,105,90,77,79,PHX,Phoenix Sky Harbor International Airport,DEN,Denver International Airport,602,7,6,0,N,0,12,0,0,0,65
4,17-01-2019,2243,21,2310,WN,Southwest Airlines Co.,1489,N259WN,98,105,84,71,78,PHX,Phoenix Sky Harbor International Airport,DEN,Denver International Airport,602,8,6,0,N,0,70,0,0,0,1
4,17-01-2019,1155,1734,1715,WN,Southwest Airlines Co.,739,N494WN,219,230,194,19,30,PHX,Phoenix Sky Harbor International Airport,DTW,Detroit Metropolitan Airport,1671,9,16,0,N,0,19,0,0,0,0
4,17-01-2019,1016,1128,1110,WN,Southwest Airlines Co.,1092,N663SW,72,65,49,18,11,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,3,20,0,N,0,6,0,7,0,5
4,17-01-2019,2224,2325,2300,WN,Southwest Airlines Co.,1538,N693SW,61,65,51,25,29,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,4,6,0,N,0,1,0,0,0,24
4,17-01-2019,1759,1911,1815,WN,Southwest Airlines Co.,3748,N661SW,72,65,57,56,49,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,3,12,0,N,0,0,0,7,0,49
4,17-01-2019,2349,2345,2225,WN,Southwest Airlines Co.,628,N757LV,56,65,44,80,89,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,5,7,0,N,0,80,0,0,0,0
4,17-01-2019,1618,1630,1555,WN,Southwest Airlines Co.,1112,N445WN,72,60,50,35,23,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,9,13,0,N,0,23,0,12,0,0
4,17-01-2019,2021,2016,1900,WN,Southwest Airlines Co.,1435,N632SW,55,60,44,76,81,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,6,5,0,N,0,0,0,0,0,76
4,17-01-2019,1726,1718,1635,WN,Southwest Airlines Co.,1660,N743SW,52,65,43,43,56,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,4,5,0,N,0,43,0,0,0,0
4,17-01-2019,1804,1810,1720,WN,Southwest Airlines Co.,2639,N793SA,66,65,44,50,49,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,6,16,0,N,0,2,0,1,0,47
4,17-01-2019,1316,1315,1300,WN,Southwest Airlines Co.,3777,N646SW,59,65,45,15,21,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,3,11,0,N,0,15,0,0,0,0
4,17-01-2019,2009,2010,1935,WN,Southwest Airlines Co.,3915,N341SW,61,65,43,35,39,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,4,14,0,N,0,35,0,0,0,0
4,17-01-2019,2101,2117,1905,WN,Southwest Airlines Co.,1466,N482WN,76,80,54,132,136,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,9,13,0,N,0,1,0,0,0,131
4,17-01-2019,126,135,2230,WN,Southwest Airlines Co.,1832,N447WN,69,80,59,185,196,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,3,7,0,N,0,0,0,0,0,185
4,17-01-2019,2006,2340,2325,WN,Southwest Airlines Co.,2190,N396SW,154,155,136,15,16,PHX,Phoenix Sky Harbor International Airport,LIT,Bill and Hillary Clinton National Airport (Adams Field),1136,4,14,0,N,0,7,0,0,0,8
4,17-01-2019,1845,1931,1835,WN,Southwest Airlines Co.,1295,N749SW,106,125,94,56,75,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,5,7,0,N,0,56,0,0,0,0
4,17-01-2019,2005,2318,2250,WN,Southwest Airlines Co.,2183,N502SW,133,125,104,28,20,PHX,Phoenix Sky Harbor International Airport,OKC,Will Rogers World Airport,833,3,26,0,N,0,0,0,8,0,20
4,17-01-2019,2130,58,2310,WN,Southwest Airlines Co.,2543,N674AA,148,145,133,108,105,PHX,Phoenix Sky Harbor International Airport,OMA,Eppley Airfield,1037,3,12,0,N,0,85,0,3,0,20
4,17-01-2019,2009,2015,1935,WN,Southwest Airlines Co.,474,N717SA,66,70,52,40,44,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,2,12,0,N,0,10,0,0,0,30
4,17-01-2019,2247,2248,2230,WN,Southwest Airlines Co.,1520,N740SW,61,65,52,18,22,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,3,6,0,N,0,0,0,0,0,18
4,17-01-2019,1226,1234,1210,WN,Southwest Airlines Co.,2722,N636WN,68,70,52,24,26,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,3,13,0,N,0,24,0,0,0,0
4,17-01-2019,1439,1505,1345,WN,Southwest Airlines Co.,3247,N456WN,86,65,65,80,59,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,3,18,0,N,0,59,0,21,0,0
4,17-01-2019,1814,39,2345,WN,Southwest Airlines Co.,3077,N215WN,265,260,238,54,49,PHX,Phoenix Sky Harbor International Airport,PHL,Philadelphia International Airport,2075,10,17,0,N,0,47,0,5,0,2
4,17-01-2019,2141,2224,2205,WN,Southwest Airlines Co.,1103,N350SW,103,110,88,19,26,PHX,Phoenix Sky Harbor International Airport,RNO,Reno/Tahoe International Airport,601,5,10,0,N,0,7,0,0,0,12
4,17-01-2019,1619,1621,1515,WN,Southwest Airlines Co.,1047,N751SW,62,65,46,66,69,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,13,0,N,0,66,0,0,0,0
4,17-01-2019,2222,2217,2025,WN,Southwest Airlines Co.,1280,N411WN,55,65,45,112,122,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,3,7,0,N,0,0,0,0,0,112
4,17-01-2019,2015,2012,1940,WN,Southwest Airlines Co.,2033,N694SW,57,65,46,32,40,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,2,9,0,N,0,17,0,0,0,15
4,17-01-2019,2004,2000,1825,WN,Southwest Airlines Co.,2712,N468WN,56,65,45,95,104,PHX,Phoenix Sky Harbor International Airport,SAN,San Diego International Airport (Lindbergh Field),304,2,9,0,N,0,77,0,0,0,18
4,17-01-2019,2130,29,5,WN,Southwest Airlines Co.,2295,N507SW,119,120,104,24,25,PHX,Phoenix Sky Harbor International Airport,SAT,San Antonio International Airport,843,3,12,0,N,0,5,0,0,0,19
4,17-01-2019,2155,2,2230,WN,Southwest Airlines Co.,1115,N307SW,187,190,173,92,95,PHX,Phoenix Sky Harbor International Airport,SEA,Seattle-Tacoma International Airport,1107,7,7,0,N,0,30,0,0,0,62
4,17-01-2019,1817,1900,1840,WN,Southwest Airlines Co.,544,N782SA,103,115,91,20,32,PHX,Phoenix Sky Harbor International Airport,SJC,Norman Y. Mineta San José International Airport,621,2,10,0,N,0,20,0,0,0,0
4,17-01-2019,2010,2057,2030,WN,Southwest Airlines Co.,3655,N208WN,107,115,92,27,35,PHX,Phoenix Sky Harbor International Airport,SJC,Norman Y. Mineta San José International Airport,621,2,13,0,N,0,5,0,0,0,22
4,17-01-2019,1921,2114,2050,WN,Southwest Airlines Co.,368,N453WN,113,95,93,24,6,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,14,6,0,N,0,0,0,18,0,6
4,17-01-2019,1729,1919,1805,WN,Southwest Airlines Co.,1573,N335SW,110,95,99,74,59,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,5,6,0,N,0,59,0,15,0,0
4,17-01-2019,1552,1733,1705,WN,Southwest Airlines Co.,1946,N694SW,101,95,92,28,22,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,3,6,0,N,0,5,0,6,0,17
4,17-01-2019,2337,118,2340,WN,Southwest Airlines Co.,2551,N389SW,101,90,87,98,87,PHX,Phoenix Sky Harbor International Airport,SLC,Salt Lake City International Airport,507,5,9,0,N,0,0,0,11,0,87
4,17-01-2019,2029,2112,2055,WN,Southwest Airlines Co.,1476,N449WN,103,120,91,17,34,PHX,Phoenix Sky Harbor International Airport,SMF,Sacramento International Airport,647,4,8,0,N,0,11,0,0,0,6
4,17-01-2019,2224,2307,2235,WN,Southwest Airlines Co.,2627,N515SW,103,120,92,32,49,PHX,Phoenix Sky Harbor International Airport,SMF,Sacramento International Airport,647,4,7,0,N,0,27,0,0,0,5
4,17-01-2019,2229,2232,2210,WN,Southwest Airlines Co.,185,N705SW,63,75,51,22,34,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,5,7,0,N,0,0,0,0,0,22
4,17-01-2019,2057,2101,2045,WN,Southwest Airlines Co.,821,N738CB,64,70,52,16,22,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,4,8,0,N,0,1,0,0,0,15
4,17-01-2019,1556,1600,1545,WN,Southwest Airlines Co.,1533,N403WN,64,70,55,15,21,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,3,6,0,N,0,14,0,0,0,1
4,17-01-2019,1818,1825,1810,WN,Southwest Airlines Co.,3132,N414WN,67,70,51,15,18,PHX,Phoenix Sky Harbor International Airport,SNA,John Wayne Airport (Orange County Airport),338,4,12,0,N,0,7,0,0,0,8
4,17-01-2019,2252,231,100,WN,Southwest Airlines Co.,1513,N638SW,159,175,147,91,107,PHX,Phoenix Sky Harbor International Airport,STL,St. Louis International Airport at Lambert Field,1262,4,8,0,N,0,84,0,0,0,7
4,17-01-2019,2110,21,2350,WN,Southwest Airlines Co.,367,N376SW,131,135,114,31,35,PHX,Phoenix Sky Harbor International Airport,TUL,Tulsa International Airport,935,3,14,0,N,0,31,0,0,0,0
4,17-01-2019,1548,1726,1415,WN,Southwest Airlines Co.,3485,N726SW,98,70,81,191,163,PIT,Pittsburgh International Airport,BWI,Baltimore-Washington International Airport,210,7,10,0,N,0,148,0,28,0,15
4,17-01-2019,2015,2230,2205,WN,Southwest Airlines Co.,1210,N645SW,135,135,120,25,25,PIT,Pittsburgh International Airport,MCO,Orlando International Airport,834,6,9,0,N,0,5,0,0,0,20
4,17-01-2019,2113,2143,2105,WN,Southwest Airlines Co.,209,N236WN,90,90,76,38,38,PIT,Pittsburgh International Airport,MDW,Chicago Midway International Airport,402,5,9,0,N,0,6,0,0,0,32
4,17-01-2019,1850,1927,1835,WN,Southwest Airlines Co.,1520,N740SW,97,90,81,52,45,PIT,Pittsburgh International Airport,MDW,Chicago Midway International Airport,402,5,11,0,N,0,8,0,7,0,37
4,17-01-2019,919,1032,945,WN,Southwest Airlines Co.,1675,N495WN,133,95,118,47,9,PIT,Pittsburgh International Airport,MDW,Chicago Midway International Airport,402,4,11,0,N,0,0,0,47,0,0
4,17-01-2019,2139,2257,2000,WN,Southwest Airlines Co.,177,N798SW,78,100,43,177,199,PIT,Pittsburgh International Airport,PHL,Philadelphia International Airport,267,14,21,0,N,0,0,0,40,0,137
4,17-01-2019,1808,1950,1705,WN,Southwest Airlines Co.,2028,N505SW,102,75,69,165,138,PIT,Pittsburgh International Airport,PHL,Philadelphia International Airport,267,9,24,0,N,0,0,0,143,0,22
4,17-01-2019,2227,2343,2135,WN,Southwest Airlines Co.,3763,N522SW,76,75,57,128,127,PIT,Pittsburgh International Airport,PHL,Philadelphia International Airport,267,8,11,0,N,0,0,0,1,0,127
4,17-01-2019,1353,1640,1615,WN,Southwest Airlines Co.,3398,N714CB,287,290,255,25,28,PIT,Pittsburgh International Airport,PHX,Phoenix Sky Harbor International Airport,1813,5,27,0,N,0,3,0,0,0,22
4,17-01-2019,917,1033,1015,WN,Southwest Airlines Co.,180,N246LV,76,75,64,18,17,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,4,8,0,N,0,3,0,1,0,14
4,17-01-2019,1745,1925,1810,WN,Southwest Airlines Co.,910,N344SW,100,80,83,75,55,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,9,8,0,N,0,0,0,40,0,35
4,17-01-2019,2219,2337,2230,WN,Southwest Airlines Co.,1169,N451WN,78,80,67,67,69,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,6,5,0,N,0,7,0,0,0,60
4,17-01-2019,1918,2113,1930,WN,Southwest Airlines Co.,1629,N203WN,115,80,78,103,68,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,27,10,0,N,0,7,0,35,0,61
4,17-01-2019,2044,2203,2100,WN,Southwest Airlines Co.,3152,N366SW,79,80,65,63,64,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,5,9,0,N,0,4,0,0,0,59
4,17-01-2019,1602,1821,1640,WN,Southwest Airlines Co.,3747,N338SW,139,80,68,101,42,PVD,Theodore Francis Green State Airport,BWI,Baltimore-Washington International Airport,328,10,61,0,N,0,0,8,59,0,34
4,17-01-2019,2100,2349,2320,WN,Southwest Airlines Co.,2549,N251WN,169,180,157,29,40,PVD,Theodore Francis Green State Airport,MCO,Orlando International Airport,1073,6,6,0,N,0,1,0,0,0,28
4,17-01-2019,1821,2006,1825,WN,Southwest Airlines Co.,2987,N405WN,165,160,149,101,96,PVD,Theodore Francis Green State Airport,MDW,Chicago Midway International Airport,842,9,7,0,N,0,8,0,5,0,88
4,17-01-2019,1539,1730,1620,WN,Southwest Airlines Co.,90,N798SW,111,80,75,70,39,PVD,Theodore Francis Green State Airport,PHL,Philadelphia International Airport,238,25,11,0,N,0,0,0,70,0,0
4,17-01-2019,2028,2158,1935,WN,Southwest Airlines Co.,349,N496WN,90,85,71,143,138,PVD,Theodore Francis Green State Airport,PHL,Philadelphia International Airport,238,10,9,0,N,0,0,0,123,0,20
4,17-01-2019,1435,1744,1710,WN,Southwest Airlines Co.,1151,N701GS,189,195,177,34,40,PVD,Theodore Francis Green State Airport,TPA,Tampa International Airport,1137,5,7,0,N,0,4,0,0,0,30
4,17-01-2019,2112,2152,2000,WN,Southwest Airlines Co.,1417,N610WN,100,95,86,112,107,RDU,Raleigh-Durham International Airport,BNA,Nashville International Airport,443,4,10,0,N,0,15,0,5,0,92
4,17-01-2019,1001,1041,1005,WN,Southwest Airlines Co.,3855,N209WN,100,95,84,36,31,RDU,Raleigh-Durham International Airport,BNA,Nashville International Airport,443,4,12,0,N,0,2,0,5,0,29
4,17-01-2019,1704,1759,1720,WN,Southwest Airlines Co.,3919,N343SW,115,95,84,39,19,RDU,Raleigh-Durham International Airport,BNA,Nashville International Airport,443,20,11,0,N,0,7,0,20,0,12
4,17-01-2019,1510,1554,1450,WN,Southwest Airlines Co.,3925,N259WN,104,95,91,64,55,RDU,Raleigh-Durham International Airport,BNA,Nashville International Airport,443,4,9,0,N,0,3,0,9,0,52
4,17-01-2019,1545,1706,1625,WN,Southwest Airlines Co.,990,N364SW,81,60,52,41,20,RDU,Raleigh-Durham International Airport,BWI,Baltimore-Washington International Airport,255,20,9,0,N,0,0,0,21,0,20
4,17-01-2019,1818,1928,1900,WN,Southwest Airlines Co.,2620,N419WN,70,60,55,28,18,RDU,Raleigh-Durham International Airport,BWI,Baltimore-Washington International Airport,255,6,9,0,N,0,6,0,10,0,12
4,17-01-2019,2001,2159,1925,WN,Southwest Airlines Co.,442,N476WN,298,315,284,154,171,RDU,Raleigh-Durham International Airport,LAS,McCarran International Airport,2027,5,9,0,N,0,43,0,0,0,111
4,17-01-2019,2127,2300,2135,WN,Southwest Airlines Co.,3187,N685SW,93,100,82,85,92,RDU,Raleigh-Durham International Airport,MCO,Orlando International Airport,534,4,7,0,N,0,6,0,0,0,79
4,17-01-2019,1910,2042,1830,WN,Southwest Airlines Co.,406,N331SW,92,80,72,132,120,RDU,Raleigh-Durham International Airport,PHL,Philadelphia International Airport,336,8,12,0,N,0,0,0,101,0,31
4,17-01-2019,2226,2343,2205,WN,Southwest Airlines Co.,2876,N201LV,77,75,61,98,96,RDU,Raleigh-Durham International Airport,PHL,Philadelphia International Airport,336,9,7,0,N,0,0,0,73,0,25
4,17-01-2019,2049,2241,2155,WN,Southwest Airlines Co.,2199,N408WN,112,110,100,46,44,RDU,Raleigh-Durham International Airport,TPA,Tampa International Airport,587,4,8,0,N,0,37,0,2,0,7
4,17-01-2019,1327,1535,1515,WN,Southwest Airlines Co.,1653,N350SW,68,65,59,20,17,RNO,Reno/Tahoe International Airport,BOI,Boise Airport (Boise Air Terminal),335,3,6,0,N,0,0,0,3,0,17
4,17-01-2019,1255,1408,1350,WN,Southwest Airlines Co.,622,N708SA,73,75,55,18,20,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,6,12,0,N,0,0,0,3,0,15
4,17-01-2019,1403,1530,1510,WN,Southwest Airlines Co.,1230,N504SW,87,75,55,20,8,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,25,7,0,N,0,3,0,12,0,5
4,17-01-2019,2058,2229,2200,WN,Southwest Airlines Co.,3253,N672SW,91,70,56,29,8,RNO,Reno/Tahoe International Airport,LAS,McCarran International Airport,345,5,30,0,N,0,0,0,21,0,8
4,17-01-2019,1944,2032,1930,WN,Southwest Airlines Co.,1685,N470WN,48,55,36,62,69,RNO,Reno/Tahoe International Airport,OAK,Oakland International Airport,180,6,6,0,N,0,4,0,0,0,58
4,17-01-2019,1820,2100,2015,WN,Southwest Airlines Co.,3421,N456WN,100,100,79,45,45,RNO,Reno/Tahoe International Airport,PHX,Phoenix Sky Harbor International Airport,601,9,12,0,N,0,1,0,0,0,44
4,17-01-2019,1914,2005,1825,WN,Southwest Airlines Co.,3836,N485WN,51,60,39,100,109,RNO,Reno/Tahoe International Airport,SJC,Norman Y. Mineta San José International Airport,188,3,9,0,N,0,11,0,0,0,89
4,17-01-2019,1304,1528,1445,WN,Southwest Airlines Co.,2374,N348SW,84,80,67,43,39,RNO,Reno/Tahoe International Airport,SLC,Salt Lake City International Airport,422,7,10,0,N,0,3,0,4,0,36
4,17-01-2019,1651,1909,1820,WN,Southwest Airlines Co.,707,N469WN,138,140,126,49,51,RSW,Southwest Florida International Airport,BWI,Baltimore-Washington International Airport,919,5,7,0,N,0,0,0,15,0,34
4,17-01-2019,1812,1856,1805,WN,Southwest Airlines Co.,871,N283WN,44,50,30,51,57,RSW,Southwest Florida International Airport,MCO,Orlando International Airport,133,6,8,0,N,0,1,0,0,0,50
4,17-01-2019,1357,1446,1420,WN,Southwest Airlines Co.,1657,N607SW,49,50,31,26,27,RSW,Southwest Florida International Airport,MCO,Orlando International Airport,133,5,13,0,N,0,0,0,0,0,26
4,17-01-2019,2209,2348,2215,WN,Southwest Airlines Co.,3834,N338SW,159,175,147,93,109,RSW,Southwest Florida International Airport,MDW,Chicago Midway International Airport,1105,5,7,0,N,0,0,0,0,0,93
4,17-01-2019,1649,1754,1655,WN,Southwest Airlines Co.,1099,N751SW,65,70,48,59,64,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,7,10,0,N,0,0,0,0,0,59
4,17-01-2019,2045,2151,2115,WN,Southwest Airlines Co.,1384,N633SW,66,70,50,36,40,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,4,12,0,N,0,0,0,0,0,36
4,17-01-2019,1007,1126,1100,WN,Southwest Airlines Co.,1404,N682SW,79,70,53,26,17,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,10,16,0,N,0,2,0,9,0,15
4,17-01-2019,2242,2349,2250,WN,Southwest Airlines Co.,1772,N470WN,67,70,51,59,62,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,5,11,0,N,0,1,0,0,0,58
4,17-01-2019,2013,2115,2035,WN,Southwest Airlines Co.,3144,N799SW,62,70,50,40,48,SAN,San Diego International Airport (Lindbergh Field),LAS,McCarran International Airport,258,5,7,0,N,0,11,0,0,0,29
4,17-01-2019,1917,17,2335,WN,Southwest Airlines Co.,1604,N438WN,180,180,161,42,42,SAN,San Diego International Airport (Lindbergh Field),MCI,Kansas City International Airport,1333,4,15,0,N,0,0,0,0,0,42
